"Date","Price","Open","High","Low","Vol.","Change %"
"05/24/2021","3,734.50","3,747.00","3,768.80","3,732.00","4.50K","-0.33%"
"05/21/2021","3,747.00","3,718.80","3,753.70","3,708.00","3.40K","0.76%"
"05/20/2021","3,718.80","3,684.95","3,748.00","3,681.27","5.25K","0.92%"
"05/19/2021","3,684.95","3,660.01","3,695.00","3,656.35","5.11K","0.77%"
"05/18/2021","3,656.71","3,685.51","3,686.09","3,643.36","5.62K","-0.78%"
"05/17/2021","3,685.51","3,685.51","3,689.25","3,679.49","3.11K","0.00%"
"05/14/2021","3,685.51","3,721.11","3,725.64","3,668.01","4.97K","-0.96%"
"05/13/2021","3,721.11","3,750.51","3,753.76","3,711.51","2.46K","-0.78%"
"05/12/2021","3,750.51","3,712.01","3,753.01","3,704.93","5.39K","1.04%"
"05/11/2021","3,712.01","3,706.81","3,728.81","3,684.01","4.39K","0.14%"
"05/10/2021","3,706.81","3,750.01","3,756.57","3,703.64","4.79K","-1.15%"
"05/07/2021","3,750.01","3,804.01","3,805.07","3,749.73","5.33K","-1.42%"
"05/06/2021","3,804.01","3,851.01","3,860.17","3,776.89","5.02K","-1.22%"
"05/05/2021","3,851.01","3,829.50","3,866.75","3,812.51","5.29K","0.56%"
"05/04/2021","3,829.50","3,804.95","3,846.00","3,800.56","5.26K","0.66%"
"05/03/2021","3,804.50","3,753.31","3,834.01","3,745.10","4.06K","1.36%"
"04/30/2021","3,753.31","3,715.11","3,759.06","3,709.59","4.42K","1.03%"
"04/29/2021","3,715.11","3,696.01","3,728.13","3,689.16","4.45K","0.52%"
"04/28/2021","3,696.01","3,718.25","3,723.57","3,691.35","5.21K","-0.60%"
"04/27/2021","3,718.25","3,695.01","3,738.11","3,679.27","4.68K","0.63%"
"04/26/2021","3,695.01","3,628.50","3,696.01","3,626.49","5.26K","1.83%"
"04/23/2021","3,628.50","3,635.35","3,651.60","3,624.00","4.65K","-0.19%"
"04/22/2021","3,635.35","3,614.00","3,643.60","3,597.00","5.26K","0.59%"
"04/21/2021","3,614.00","3,643.00","3,653.90","3,612.00","4.15K","-0.80%"
"04/20/2021","3,643.00","3,627.00","3,645.40","3,620.61","3.74K","0.44%"
"04/19/2021","3,627.00","3,603.01","3,630.80","3,593.21","3.80K","0.67%"
"04/16/2021","3,603.01","3,612.00","3,622.17","3,587.55","4.45K","-0.25%"
"04/15/2021","3,612.00","3,656.80","3,656.80","3,604.70","4.04K","-1.23%"
"04/14/2021","3,656.80","3,668.50","3,682.79","3,652.30","5.32K","-0.32%"
"04/13/2021","3,668.50","3,665.00","3,676.70","3,656.50","4.58K","0.10%"
"04/12/2021","3,665.00","3,659.50","3,666.50","3,638.03","4.24K","0.15%"
"04/09/2021","3,659.50","3,629.05","3,662.50","3,629.05","4.64K","0.84%"
"04/08/2021","3,629.05","3,654.59","3,656.89","3,626.04","4.85K","-0.70%"
"04/07/2021","3,654.59","3,636.50","3,662.50","3,616.70","5.57K","0.50%"
"04/06/2021","3,636.50","3,674.00","3,674.13","3,632.00","3.84K","-1.02%"
"04/05/2021","3,674.00","3,661.70","3,676.09","3,631.30","4.39K","0.34%"
"04/02/2021","3,661.70","3,661.70","3,662.06","3,653.71","0.31K","0.00%"
"04/01/2021","3,661.70","3,661.70","3,665.36","3,652.63","0.45K","0.00%"
"03/31/2021","3,661.70","3,730.00","3,730.38","3,659.50","0.94K","-1.83%"
"03/30/2021","3,730.00","3,718.99","3,755.00","3,713.65","1.07K","0.30%"
