"Date","Price","Open","High","Low","Vol.","Change %"
"01/11/2022","20.3750","20.3760","20.4603","20.3363","","0.07%"
"01/10/2022","20.3600","20.3710","20.5295","20.3516","","0.00%"
"01/07/2022","20.3600","20.5040","20.5223","20.3525","","-0.62%"
"01/06/2022","20.4860","20.5820","20.7612","20.4038","","-0.38%"
"01/05/2022","20.5650","20.5150","20.6120","20.3425","","0.31%"
"01/04/2022","20.5010","20.5115","20.6424","20.4150","","0.03%"
"01/03/2022","20.4940","20.4944","20.6605","20.4105","","0.03%"
"12/31/2021","20.4870","20.4636","20.5265","20.3269","","0.14%"
"12/30/2021","20.4586","20.5745","20.6122","20.4542","","-0.49%"
"12/29/2021","20.5590","20.6580","20.6828","20.5480","","-0.40%"
"12/28/2021","20.6420","20.6885","20.7220","20.5605","","-0.15%"
"12/27/2021","20.6720","20.6175","20.7454","20.5813","","0.35%"
"12/24/2021","20.6000","20.6470","20.6683","20.5725","","-0.12%"
"12/23/2021","20.6250","20.7115","20.7455","20.6139","","-0.34%"
"12/22/2021","20.6950","20.8176","20.8649","20.6975","","-0.51%"
"12/21/2021","20.8010","20.7865","20.8762","20.7023","","0.13%"
"12/20/2021","20.7740","20.8205","20.9555","20.6922","","-0.28%"
"12/17/2021","20.8330","20.8220","20.8690","20.6945","","0.13%"
"12/16/2021","20.8050","21.0136","21.0882","20.7588","","-0.96%"
"12/15/2021","21.0071","21.2375","21.3669","21.0051","","-1.00%"
"12/14/2021","21.2200","21.0200","21.2835","20.9641","","1.00%"
"12/13/2021","21.0100","20.8820","21.0322","20.8378","","0.69%"
"12/10/2021","20.8660","20.9460","21.0594","20.8382","","-0.34%"
"12/09/2021","20.9370","20.9355","21.0826","20.9141","","0.08%"
"12/08/2021","20.9210","21.0355","21.0445","20.8811","","-0.48%"
"12/07/2021","21.0220","21.2240","21.3079","21.0033","","-0.87%"
"12/06/2021","21.2070","21.2580","21.3022","21.1674","","-0.27%"
"12/03/2021","21.2640","21.2650","21.4973","21.1574","","0.08%"
"12/02/2021","21.2480","21.5174","21.5220","21.2368","","-1.18%"
"12/01/2021","21.5016","21.4476","21.5223","21.1150","","0.30%"
"11/30/2021","21.4368","21.6736","21.8421","21.2800","","-1.07%"
"11/29/2021","21.6686","21.8901","21.9949","21.6293","","-1.10%"
"11/26/2021","21.9100","21.5625","22.1550","21.5625","","1.64%"
"11/25/2021","21.5575","21.4265","21.5978","21.3607","","0.69%"
"11/24/2021","21.4090","21.1911","21.6155","21.1856","","1.10%"
"11/23/2021","21.1758","21.0025","21.3117","20.9891","","0.91%"
"11/22/2021","20.9850","20.8560","21.0300","20.8160","","0.77%"
"11/19/2021","20.8240","20.7815","20.8941","20.6630","","0.28%"
"11/18/2021","20.7650","20.6515","20.8950","20.6191","","0.61%"
"11/17/2021","20.6400","20.7369","20.8084","20.6343","","-0.39%"
"11/16/2021","20.7216","20.6155","20.8549","20.5568","","0.58%"
"11/15/2021","20.6030","20.5200","20.6825","20.4706","","0.46%"
"11/12/2021","20.5090","20.6459","20.7275","20.4453","","-0.60%"
"11/11/2021","20.6328","20.6385","20.6990","20.4471","","0.06%"
"11/10/2021","20.6210","20.3185","20.6478","20.3045","","1.58%"
"11/09/2021","20.3010","20.3350","20.3811","20.2464","","-0.09%"
"11/08/2021","20.3200","20.3690","20.4318","20.2856","","0.01%"
"11/05/2021","20.3170","20.5430","20.6522","20.3030","","-1.08%"
"11/04/2021","20.5382","20.5400","20.6668","20.4881","","0.04%"
"11/03/2021","20.5300","20.7920","20.9841","20.5075","","-1.19%"
"11/02/2021","20.7770","20.8450","20.9174","20.7054","","-0.26%"
"11/01/2021","20.8310","20.5745","20.8948","20.5427","","1.39%"
"10/29/2021","20.5450","20.3765","20.6361","20.3415","","0.88%"
"10/28/2021","20.3650","20.3140","20.4247","20.2526","","0.32%"
"10/27/2021","20.3010","20.2150","20.3405","20.1477","","0.50%"
"10/26/2021","20.2000","20.1690","20.2411","20.1138","","0.23%"
"10/25/2021","20.1530","20.1805","20.2326","20.1529","","-0.06%"
"10/22/2021","20.1650","20.3045","20.3414","20.1249","","-0.63%"
"10/21/2021","20.2930","20.2085","20.3531","20.1865","","0.47%"
"10/20/2021","20.1972","20.2405","20.2880","20.1567","","-0.15%"
"10/19/2021","20.2270","20.4105","20.4405","20.2106","","-0.87%"
"10/18/2021","20.4036","20.3385","20.4964","20.3043","","0.37%"
"10/15/2021","20.3290","20.5645","20.5983","20.3165","","-1.02%"
"10/14/2021","20.5390","20.5524","20.6633","20.5058","","-0.04%"
"10/13/2021","20.5475","20.7805","20.8040","20.5450","","-1.10%"
"10/12/2021","20.7752","20.8730","20.9038","20.7390","","-0.38%"
"10/11/2021","20.8550","20.7370","20.8890","20.6991","","0.80%"
"10/08/2021","20.6890","20.6600","20.7961","20.5256","","0.22%"
"10/07/2021","20.6430","20.5565","20.6998","20.4545","","0.46%"
"10/06/2021","20.5490","20.5730","20.8933","20.5410","","-0.01%"
"10/05/2021","20.5520","20.4890","20.6192","20.4795","","0.36%"
