"Date","Price","Open","High","Low","Vol.","Change %"
"12/10/2020","734.50","743.20","743.20","733.68","12.67K","-1.14%"
"12/09/2020","742.95","744.93","745.15","737.19","11.94K","-0.18%"
"12/08/2020","744.30","745.23","745.38","741.73","1.52K","-0.04%"
"12/07/2020","744.60","743.91","748.44","740.29","9.86K","0.14%"
"12/04/2020","743.53","750.61","751.38","743.49","14.72K","-0.91%"
"12/03/2020","750.36","755.98","756.00","749.89","13.46K","-0.71%"
"12/02/2020","755.70","760.01","760.14","752.28","13.63K","-0.52%"
"12/01/2020","759.68","763.43","763.43","757.16","12.21K","-0.13%"
"11/30/2020","760.70","768.65","770.07","760.33","10.37K","-0.97%"
"11/27/2020","768.15","766.35","769.32","761.96","10.40K","0.40%"
"11/26/2020","765.10","764.80","768.33","763.18","11.39K","0.07%"
"11/25/2020","764.60","773.80","775.12","764.39","13.45K","-1.16%"
"11/24/2020","773.60","773.94","777.15","767.99","12.88K","-0.02%"
"11/23/2020","773.74","764.13","774.32","759.10","11.96K","1.28%"
"11/20/2020","763.93","759.16","766.34","753.47","13.47K","0.66%"
"11/19/2020","758.93","758.31","762.42","757.29","13.23K","0.11%"
"11/18/2020","758.08","763.21","764.00","756.19","14.82K","-0.64%"
"11/17/2020","762.98","766.53","770.43","762.96","13.16K","-0.41%"
"11/16/2020","766.10","767.08","771.05","762.83","12.64K","-0.09%"
"11/13/2020","766.80","761.08","769.76","761.05","13.76K","0.80%"
"11/12/2020","760.75","754.70","761.64","752.85","14.42K","0.87%"
"11/11/2020","754.20","754.73","760.23","750.08","8.33K","0.00%"
"11/10/2020","754.23","757.56","763.67","754.38","12.75K","-0.39%"
"11/09/2020","757.18","751.50","761.01","747.22","13.90K","0.81%"
"11/06/2020","751.12","756.11","764.55","751.26","13.00K","-0.61%"
"11/05/2020","755.73","754.15","757.22","747.51","16.35K","0.27%"
"11/04/2020","753.70","759.50","764.13","753.10","15.83K","-0.70%"
"11/03/2020","759.05","767.72","767.78","752.66","14.99K","-1.09%"
"11/02/2020","767.40","773.30","773.58","766.01","11.07K","-0.73%"
"10/30/2020","773.05","772.01","774.45","768.84","6.76K","0.18%"
"10/29/2020","771.63","773.57","775.10","767.57","6.83K","-0.22%"
"10/28/2020","773.32","773.00","779.35","772.93","13.17K","0.07%"
"10/27/2020","772.75","775.28","775.28","767.96","14.60K","-0.29%"
"10/26/2020","775.03","776.70","782.72","774.95","12.34K","-0.06%"
"10/23/2020","775.50","778.73","780.53","774.75","12.64K","-0.38%"
"10/22/2020","778.48","783.01","787.85","777.93","11.99K","-0.56%"
"10/21/2020","782.83","785.97","786.61","781.43","11.73K","-0.38%"
"10/20/2020","785.79","787.58","789.11","783.15","12.38K","-0.20%"
"10/19/2020","787.38","793.50","796.39","785.15","12.28K","-0.75%"
"10/16/2020","793.30","804.10","804.28","793.50","11.56K","-1.32%"
"10/15/2020","803.95","798.78","804.70","798.71","12.49K","0.67%"
"10/14/2020","798.63","798.85","801.02","796.43","7.45K","-0.01%"
"10/13/2020","798.70","797.02","799.25","794.40","7.38K","0.23%"
"10/12/2020","796.87","794.75","799.02","794.75","2.60K","0.34%"
"10/09/2020","794.20","798.55","798.76","793.52","8.67K","-0.52%"
"10/08/2020","798.35","794.66","800.42","791.76","8.40K","0.48%"
