Date,Price,Open,High,Low,Vol.,Change %
2020-05-03,141.81,141.81,141.81,141.81,,0.00%
2020-05-02,141.81,141.81,141.81,141.81,,0.00%
2020-05-01,141.81,143.12,143.6,139.8,4.23M,-2.76%
2020-04-30,145.84,146.78,147.05,145.12,4.23M,-1.30%
2020-04-29,147.76,146.81,148.54,146.03,4.99M,2.83%
2020-04-28,143.69,146.17,146.48,143.37,3.59M,-0.31%
2020-04-27,144.14,142.65,144.66,141.0,4.97M,1.77%
2020-04-24,141.63,140.5,141.97,139.26,4.41M,1.49%
2020-04-23,139.55,140.22,141.98,139.44,6.20M,0.01%
2020-04-22,139.53,139.26,140.3,138.36,6.34M,2.26%
2020-04-21,136.45,138.1,138.98,135.87,6.37M,-3.10%
2020-04-20,140.82,141.0,143.05,140.51,5.41M,-1.62%
2020-04-17,143.14,142.71,143.48,141.08,6.41M,2.83%
2020-04-16,139.2,139.27,139.55,137.43,5.30M,0.47%
2020-04-15,138.55,138.74,139.49,137.43,5.16M,-2.35%
2020-04-14,141.88,140.59,142.21,139.97,5.61M,3.04%
2020-04-13,137.7,138.75,140.06,135.63,7.29M,-1.19%
2020-04-09,139.36,138.92,140.78,137.81,9.32M,1.87%
2020-04-08,136.8,133.73,137.45,132.42,6.61M,3.51%
2020-04-07,132.16,137.02,137.28,132.08,10.47M,0.11%
2020-04-06,132.01,128.43,132.8,127.78,9.37M,6.99%
2020-04-03,123.38,124.85,126.04,121.86,6.58M,-1.70%
2020-04-02,125.52,122.38,126.13,122.02,6.24M,2.08%
2020-04-01,122.96,124.13,125.62,121.77,7.91M,-4.62%
2020-03-31,128.91,130.97,131.61,128.02,8.66M,-1.43%
2020-03-30,130.78,127.78,131.17,126.64,10.42M,3.03%
2020-03-28,126.93,126.93,126.93,126.93,,0.00%
2020-03-27,126.93,127.12,130.51,125.51,9.73M,-3.19%
2020-03-26,131.11,124.84,131.63,124.66,10.55M,5.55%
2020-03-25,124.22,123.54,129.03,120.59,14.43M,1.38%
2020-03-24,122.53,117.63,122.58,117.0,10.99M,9.49%
2020-03-23,111.91,113.65,114.9,109.49,16.44M,-2.85%
2020-03-21,115.19,115.19,115.19,115.19,,0.00%
2020-03-20,115.19,121.15,122.66,114.8,12.26M,-4.08%
2020-03-19,120.09,117.41,122.8,114.59,11.08M,0.74%
2020-03-18,119.21,118.5,122.36,113.0,15.39M,-5.76%
2020-03-17,126.5,122.21,127.37,118.0,16.65M,5.01%
2020-03-16,120.46,121.06,127.99,120.0,14.65M,-11.38%
2020-03-14,135.93,135.93,135.93,135.93,,0.00%
2020-03-13,135.93,132.0,135.93,125.0,15.35M,9.10%
2020-03-12,124.59,129.18,133.67,124.41,20.97M,-9.72%
2020-03-11,138.01,141.45,142.2,136.3,10.80M,-5.06%
2020-03-10,145.37,144.35,145.41,137.9,11.69M,4.96%
2020-03-09,138.5,140.0,143.63,138.24,18.54M,-8.03%
2020-03-06,150.59,148.98,151.34,147.12,9.95M,-1.86%
2020-03-05,153.44,154.81,156.36,152.11,5.34M,-3.33%
2020-03-04,158.73,155.52,158.75,154.05,5.23M,4.00%
2020-03-03,152.63,157.34,159.3,151.08,8.62M,-2.58%
2020-03-02,156.67,151.41,156.82,149.58,12.07M,4.14%
2020-02-28,150.44,146.42,150.59,145.3,22.28M,-0.67%
2020-02-27,151.46,155.04,157.53,151.4,14.38M,-4.38%
2020-02-26,158.4,160.01,161.81,158.0,8.22M,-0.55%
2020-02-25,159.28,165.04,165.39,158.77,10.11M,-3.06%
2020-02-24,164.3,164.5,165.87,163.59,8.71M,-3.29%
2020-02-21,169.89,170.95,171.03,169.4,2.98M,-1.03%
2020-02-20,171.65,171.96,172.43,169.9,7.06M,-0.30%
2020-02-19,172.17,171.92,172.56,171.77,2.49M,0.51%
2020-02-18,171.3,171.27,171.54,170.53,2.46M,-0.23%
2020-02-17,171.7,171.7,171.7,171.7,,0.00%
2020-02-14,171.7,171.6,171.77,170.98,2.53M,0.16%
